local_timezone,timestamp,device_id,screen_status,local_date_time,local_date,local_time,local_hour,local_minute,assigned_segments
Europe/Berlin,1762766902558,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 10:28:22,2025-11-10,10:28:22,10,28,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[morning_RR0SS#2025-11-10 05:00:00,2025-11-10 12:00:00;1762747200000,1762772400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762767006169,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 10:30:06,2025-11-10,10:30:06,10,30,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[morning_RR0SS#2025-11-10 05:00:00,2025-11-10 12:00:00;1762747200000,1762772400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762767006191,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 10:30:06,2025-11-10,10:30:06,10,30,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[morning_RR0SS#2025-11-10 05:00:00,2025-11-10 12:00:00;1762747200000,1762772400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762768401811,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 10:53:21,2025-11-10,10:53:21,10,53,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[morning_RR0SS#2025-11-10 05:00:00,2025-11-10 12:00:00;1762747200000,1762772400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762768402898,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 10:53:22,2025-11-10,10:53:22,10,53,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[morning_RR0SS#2025-11-10 05:00:00,2025-11-10 12:00:00;1762747200000,1762772400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762768460271,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 10:54:20,2025-11-10,10:54:20,10,54,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[morning_RR0SS#2025-11-10 05:00:00,2025-11-10 12:00:00;1762747200000,1762772400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762768460291,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 10:54:20,2025-11-10,10:54:20,10,54,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[morning_RR0SS#2025-11-10 05:00:00,2025-11-10 12:00:00;1762747200000,1762772400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762775183824,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 12:46:23,2025-11-10,12:46:23,12,46,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762775188377,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 12:46:28,2025-11-10,12:46:28,12,46,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762775209909,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 12:46:49,2025-11-10,12:46:49,12,46,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762775209938,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 12:46:49,2025-11-10,12:46:49,12,46,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762784927333,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 15:28:47,2025-11-10,15:28:47,15,28,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762784979074,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 15:29:39,2025-11-10,15:29:39,15,29,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762784979098,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 15:29:39,2025-11-10,15:29:39,15,29,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788328333,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 16:25:28,2025-11-10,16:25:28,16,25,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788339027,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 16:25:39,2025-11-10,16:25:39,16,25,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788339044,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 16:25:39,2025-11-10,16:25:39,16,25,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788400940,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 16:26:40,2025-11-10,16:26:40,16,26,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788403252,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 16:26:43,2025-11-10,16:26:43,16,26,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788403287,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 16:26:43,2025-11-10,16:26:43,16,26,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788429769,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 16:27:09,2025-11-10,16:27:09,16,27,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788431340,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 16:27:11,2025-11-10,16:27:11,16,27,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788444171,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 16:27:24,2025-11-10,16:27:24,16,27,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788444201,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 16:27:24,2025-11-10,16:27:24,16,27,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788535580,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 16:28:55,2025-11-10,16:28:55,16,28,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788536356,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 16:28:56,2025-11-10,16:28:56,16,28,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788731213,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 16:32:11,2025-11-10,16:32:11,16,32,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788731230,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 16:32:11,2025-11-10,16:32:11,16,32,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788737397,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 16:32:17,2025-11-10,16:32:17,16,32,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762788738194,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 16:32:18,2025-11-10,16:32:18,16,32,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790015058,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 16:53:35,2025-11-10,16:53:35,16,53,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790015086,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 16:53:35,2025-11-10,16:53:35,16,53,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790340290,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 16:59:00,2025-11-10,16:59:00,16,59,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790341046,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 16:59:01,2025-11-10,16:59:01,16,59,"[afternoon_RR0SS#2025-11-10 12:00:00,2025-11-10 17:00:00;1762772400000,1762790400999]|[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790478823,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 17:01:18,2025-11-10,17:01:18,17,1,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790478837,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 17:01:18,2025-11-10,17:01:18,17,1,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790513043,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 17:01:53,2025-11-10,17:01:53,17,1,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790515611,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 17:01:55,2025-11-10,17:01:55,17,1,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790518027,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 17:01:58,2025-11-10,17:01:58,17,1,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790518054,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 17:01:58,2025-11-10,17:01:58,17,1,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790563912,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 17:02:43,2025-11-10,17:02:43,17,2,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790565052,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 17:02:45,2025-11-10,17:02:45,17,2,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790932228,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 17:08:52,2025-11-10,17:08:52,17,8,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762790932245,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 17:08:52,2025-11-10,17:08:52,17,8,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762791026622,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 17:10:26,2025-11-10,17:10:26,17,10,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762791028744,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 17:10:28,2025-11-10,17:10:28,17,10,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762792489078,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 17:34:49,2025-11-10,17:34:49,17,34,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762792489121,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 17:34:49,2025-11-10,17:34:49,17,34,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762792603256,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 17:36:43,2025-11-10,17:36:43,17,36,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762792614014,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 17:36:54,2025-11-10,17:36:54,17,36,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762792614031,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 17:36:54,2025-11-10,17:36:54,17,36,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762792904847,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 17:41:44,2025-11-10,17:41:44,17,41,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762792907500,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 17:41:47,2025-11-10,17:41:47,17,41,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762792915282,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 17:41:55,2025-11-10,17:41:55,17,41,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762792915311,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 17:41:55,2025-11-10,17:41:55,17,41,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762793040215,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 17:44:00,2025-11-10,17:44:00,17,44,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762793044447,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 17:44:04,2025-11-10,17:44:04,17,44,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762793911411,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0,2025-11-10 17:58:31,2025-11-10,17:58:31,17,58,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762793911443,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2,2025-11-10 17:58:31,2025-11-10,17:58:31,17,58,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762796260266,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-10 18:37:40,2025-11-10,18:37:40,18,37,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762796263183,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-10 18:37:43,2025-11-10,18:37:43,18,37,"[allday_RR0SS#2025-11-10 00:00:00,2025-11-11 00:00:00;1762729200000,1762815600999]|[evening_RR0SS#2025-11-10 17:00:00,2025-11-10 22:00:00;1762790400000,1762808400999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
