local_timezone,timestamp,device_id,sensor,local_date_time,local_date,local_time,local_hour,local_minute,assigned_segments
Europe/Berlin,1763203780000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 11:49:40,2025-11-15,11:49:40,11,49,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[morning_RR0SS#2025-11-15 05:00:00,2025-11-15 12:00:00;1763179200000,1763204400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763203931000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 11:52:11,2025-11-15,11:52:11,11,52,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[morning_RR0SS#2025-11-15 05:00:00,2025-11-15 12:00:00;1763179200000,1763204400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763203942000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 11:52:22,2025-11-15,11:52:22,11,52,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[morning_RR0SS#2025-11-15 05:00:00,2025-11-15 12:00:00;1763179200000,1763204400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763203944000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 11:52:24,2025-11-15,11:52:24,11,52,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[morning_RR0SS#2025-11-15 05:00:00,2025-11-15 12:00:00;1763179200000,1763204400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204013000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 11:53:33,2025-11-15,11:53:33,11,53,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[morning_RR0SS#2025-11-15 05:00:00,2025-11-15 12:00:00;1763179200000,1763204400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204080000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 11:54:40,2025-11-15,11:54:40,11,54,"[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[morning_RR0SS#2025-11-15 05:00:00,2025-11-15 12:00:00;1763179200000,1763204400999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204570000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 12:02:50,2025-11-15,12:02:50,12,2,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204574000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:02:54,2025-11-15,12:02:54,12,2,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204583000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 12:03:03,2025-11-15,12:03:03,12,3,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204640000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:04:00,2025-11-15,12:04:00,12,4,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204642000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:04:02,2025-11-15,12:04:02,12,4,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204674000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:04:34,2025-11-15,12:04:34,12,4,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204675000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:04:35,2025-11-15,12:04:35,12,4,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204755000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:05:55,2025-11-15,12:05:55,12,5,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204900000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:08:20,2025-11-15,12:08:20,12,8,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763204959000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:09:19,2025-11-15,12:09:19,12,9,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205090000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 12:11:30,2025-11-15,12:11:30,12,11,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205093000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 12:11:33,2025-11-15,12:11:33,12,11,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205298000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:14:58,2025-11-15,12:14:58,12,14,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205303000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:15:03,2025-11-15,12:15:03,12,15,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205380000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:16:20,2025-11-15,12:16:20,12,16,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205382000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:16:22,2025-11-15,12:16:22,12,16,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205448000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5,2025-11-15 12:17:28,2025-11-15,12:17:28,12,17,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205656000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:20:56,2025-11-15,12:20:56,12,20,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205676000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:21:16,2025-11-15,12:21:16,12,21,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205678000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:21:18,2025-11-15,12:21:18,12,21,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205682000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 12:21:22,2025-11-15,12:21:22,12,21,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205685000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:21:25,2025-11-15,12:21:25,12,21,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205693000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 12:21:33,2025-11-15,12:21:33,12,21,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205859000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:24:19,2025-11-15,12:24:19,12,24,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763205985000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:26:25,2025-11-15,12:26:25,12,26,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206371000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 12:32:51,2025-11-15,12:32:51,12,32,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206376000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:32:56,2025-11-15,12:32:56,12,32,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206592000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:36:32,2025-11-15,12:36:32,12,36,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206594000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:36:34,2025-11-15,12:36:34,12,36,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206619000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:36:59,2025-11-15,12:36:59,12,36,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206746000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:39:06,2025-11-15,12:39:06,12,39,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206900000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:41:40,2025-11-15,12:41:40,12,41,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206901000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:41:41,2025-11-15,12:41:41,12,41,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206914000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:41:54,2025-11-15,12:41:54,12,41,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206963000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 12:42:43,2025-11-15,12:42:43,12,42,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206965000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:42:45,2025-11-15,12:42:45,12,42,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763206969000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 12:42:49,2025-11-15,12:42:49,12,42,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207350000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:49:10,2025-11-15,12:49:10,12,49,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207609000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:53:29,2025-11-15,12:53:29,12,53,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207611000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:53:31,2025-11-15,12:53:31,12,53,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207650000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-15 12:54:10,2025-11-15,12:54:10,12,54,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207651000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:54:11,2025-11-15,12:54:11,12,54,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207798000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:56:38,2025-11-15,12:56:38,12,56,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207805000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:56:45,2025-11-15,12:56:45,12,56,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207807000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:56:47,2025-11-15,12:56:47,12,56,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207824000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:57:04,2025-11-15,12:57:04,12,57,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207831000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:57:11,2025-11-15,12:57:11,12,57,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207838000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:57:18,2025-11-15,12:57:18,12,57,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207847000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:57:27,2025-11-15,12:57:27,12,57,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207856000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:57:36,2025-11-15,12:57:36,12,57,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207866000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:57:46,2025-11-15,12:57:46,12,57,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207875000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:57:55,2025-11-15,12:57:55,12,57,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207904000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:58:24,2025-11-15,12:58:24,12,58,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207963000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-15 12:59:23,2025-11-15,12:59:23,12,59,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
Europe/Berlin,1763207999000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1,2025-11-15 12:59:59,2025-11-15,12:59:59,12,59,"[afternoon_RR0SS#2025-11-15 12:00:00,2025-11-15 17:00:00;1763204400000,1763222400999]|[allday_RR1SS#2025-11-15 00:00:00,2025-11-16 00:00:00;1763161200000,1763247600999]|[wkend_RR0SS#2025-11-15 00:00:00,2025-11-17 00:00:00;1763161200000,1763334000999]"
