"timestamp","device_id","sensor"
1762766378000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762766431000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766432000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766433000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766434000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766435000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766437000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766440000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766443000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766444000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766495000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762766901000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762766902000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762766937000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762766962000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762766963000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766964000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766965000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766966000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766967000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766968000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766970000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766971000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766973000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766975000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766976000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762766977000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762767006000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762767126000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762767129000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762767564000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762767565000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
